id,type,room,start,end,language,zh,en,speakers,tags,co_write,qa,slide,record,uri,year
Y7Y8UU,tzawm1,TR 412-1,2023-07-30 15:25:00,2023-07-30 15:55:00,English,"{'title': 'Challenge to Fabricate LSI without NDA with Open Method with my cell library nsxlib and next step nsxlib v2.0', 'description': 'Successful open-source software inspires many technologies. Young engineers or students will learn many things from existing REAL designs.\r\nUnlike open-source software, VLSI design tasks are usually covered by NDA from fabrication companies and EDA tool vendors. It will prevent students to learn from existing designs.\r\nWe wanted to change the situation. For educational purposes,  we are trying to establish open VLSI fabrication methodologies.  The methods are based on scalable cell libraries and scalable layout rules. \r\nWith our method, we have made VLSI chips with several fabrication processes which will not require NDA from the designing students. These chips use legacy technologies such as 2-micron, 1.2-micron, 600nm, 350nm, and 180nm. But we believe that adaptations to other finer technologies will not be difficult and the method will contribute to the students and startups to learn faster from existing designs and challenge their own new ideas on VLSI.'}","{'title': 'Challenge to Fabricate LSI without NDA with Open Method with my cell library nsxlib and next step nsxlib v2.0', 'description': 'Successful open-source software inspires many technologies. Young engineers or students will learn many things from existing REAL designs.\r\nUnlike open-source software, VLSI design tasks are usually covered by NDA from fabrication companies and EDA tool vendors. It will prevent students to learn from existing designs.\r\nWe wanted to change the situation. For educational purposes,  we are trying to establish open VLSI fabrication methodologies.  The methods are based on scalable cell libraries and scalable layout rules. \r\nWith our method, we have made VLSI chips with several fabrication processes which will not require NDA from the designing students. These chips use legacy technologies such as 2-micron, 1.2-micron, 600nm, 350nm, and 180nm. But we believe that adaptations to other finer technologies will not be difficult and the method will contribute to the students and startups to learn faster from existing designs and challenge their own new ideas on VLSI.'}",['HKC3ET'],"['en', 'Beginner']",https://hackmd.io/@coscup/Bk4hyJJo2,,,https://youtu.be/xXYjFvfWWv4,https://coscup.org/2023/session/Y7Y8UU,2023
DDZYDA,2xl65n,TR 511,2023-07-29 11:20:00,2023-07-29 11:50:00,中文,"{'title': '意想不到的Jupyter用法－跟AI協作做出萬能的DevOps控制台', 'description': 'Jupyter是一個集文件、編程及執行環境於一身的作業環境，可說是數據科學家們的最愛，在機器學習的領域中同樣活躍，但有沒有想過即使在風馬牛不相及的DevOps範疇中，Jupyter也能大放異彩呢？\r\n\r\n圖像介面簡單易記，但難以處理複雜的自動化任務；指令介面則能勝任複雜任務卻難以使用。Jupyter正好集二者之所長，提供圖像介面來操作複雜的指令，自由地擴充，加入圖文說明，還能透過連結獲得更多資訊或功能。\r\n\r\n你甚至可至不用費神學習相關的編程智識，因為一切都可以找ChatGPT幫你代勞。雖然現階段AI難以編寫過於複雜的代碼，但用Jupyter編寫的DevOps的操作台並不會有複雜的互動，正好是能讓AI大顯身手的場合。\r\n\r\n講者將會分享如何在AI的輔助下把Jupyter客制成DevOps用的操作面板。'}","{'title': '意想不到的Jupyter用法－跟AI協作做出萬能的DevOps控制台', 'description': 'Jupyter是一個集文件、編程及執行環境於一身的作業環境，可說是數據科學家們的最愛，在機器學習的領域中同樣活躍，但有沒有想過即使在風馬牛不相及的DevOps範疇中，Jupyter也能大放異彩呢？\r\n\r\n圖像介面簡單易記，但難以處理複雜的自動化任務；指令介面則能勝任複雜任務卻難以使用。Jupyter正好集二者之所長，提供圖像介面來操作複雜的指令，自由地擴充，加入圖文說明，還能透過連結獲得更多資訊或功能。\r\n\r\n你甚至可至不用費神學習相關的編程智識，因為一切都可以找ChatGPT幫你代勞。雖然現階段AI難以編寫過於複雜的代碼，但用Jupyter編寫的DevOps的操作台並不會有複雜的互動，正好是能讓AI大顯身手的場合。\r\n\r\n講者將會分享如何在AI的輔助下把Jupyter客制成DevOps用的操作面板。'}",['BTNKKH'],"['zh-tw', 'Beginner']",https://hackmd.io/@coscup/HJEeky1ih,,,https://youtu.be/oFYKca74JWM,https://coscup.org/2023/session/DDZYDA,2023
AWCXJK,2xl65n,TR 511,2023-07-30 13:00:00,2023-07-30 13:30:00,中文,"{'title': '如何實作一個電子報訂閱與發送系統 — 以 COSCUP 電子報訂閱為例', 'description': '本議程將引導您從網域和郵件設定開始，逐步建立一個完整的電子報訂閱與發送系統。我們將探討如何建立訂閱系統、如何比對唯一帳號、如何有效管理訂閱名單，以及如何設定開信追蹤、建立郵件發送範本、進行大量寄送以及避免退信等相關問題。\r\n\r\n此議程以目前每月寄送的 COSCUP 電子報為例。由於 COSCUP 活動已不再需要報名，任何人都可以自由參加，因此需要建立一個電子報訂閱服務。而您可能會好奇為什麼要自行建立系統，而不使用現有的線上電子報發送服務。在此議程中，我們將詳細解釋這個問題。\r\n\r\n備註：目前專案仍在整理中，預計在 COSCUP 2023 之前將專案公開。\r\n\r\n- 技術佔比：60%（AWS SES、Python、Celery、RabbitMQ）\r\n- 流程介紹：30%（訂閱、文案、郵件樣板製作、發送、名單維護）\r\n- 小技巧：10%（開信追蹤、退訂處理等）\r\n\r\n**How to Implement an Email Newsletter Subscription and Delivery System — A Case Study of COSCUP Newsletter Subscription**\r\n\r\nThis session will guide you through the process of creating a complete email newsletter subscription and delivery system, starting from domain and email configuration. We will cover topics such as building a subscription system, matching unique accounts, effectively managing subscription lists, setting up open tracking, creating email templates, conducting bulk sending, and preventing bounce-back issues.\r\n\r\nWe will use the monthly COSCUP newsletter as an example. Since COSCUP no longer requires registration and allows free participation, there is a need to establish an email newsletter subscription service. During this session, we will provide a detailed explanation of why it is important to build a custom system instead of using existing online newsletter delivery services.\r\n\r\nNote: The project is currently being organized and is expected to be made publicly available before COSCUP 2023.\r\n\r\n- Technology breakdown: 60% (AWS SES, Python, Celery, RabbitMQ)\r\n- Process overview: 30% (subscription, content creation, email template design, delivery, list maintenance)\r\n- Tips and tricks: 10% (open tracking, unsubscribe handling, etc.)'}","{'title': '如何實作一個電子報訂閱與發送系統 — 以 COSCUP 電子報訂閱為例', 'description': '本議程將引導您從網域和郵件設定開始，逐步建立一個完整的電子報訂閱與發送系統。我們將探討如何建立訂閱系統、如何比對唯一帳號、如何有效管理訂閱名單，以及如何設定開信追蹤、建立郵件發送範本、進行大量寄送以及避免退信等相關問題。\r\n\r\n此議程以目前每月寄送的 COSCUP 電子報為例。由於 COSCUP 活動已不再需要報名，任何人都可以自由參加，因此需要建立一個電子報訂閱服務。而您可能會好奇為什麼要自行建立系統，而不使用現有的線上電子報發送服務。在此議程中，我們將詳細解釋這個問題。\r\n\r\n備註：目前專案仍在整理中，預計在 COSCUP 2023 之前將專案公開。\r\n\r\n- 技術佔比：60%（AWS SES、Python、Celery、RabbitMQ）\r\n- 流程介紹：30%（訂閱、文案、郵件樣板製作、發送、名單維護）\r\n- 小技巧：10%（開信追蹤、退訂處理等）\r\n\r\n**How to Implement an Email Newsletter Subscription and Delivery System — A Case Study of COSCUP Newsletter Subscription**\r\n\r\nThis session will guide you through the process of creating a complete email newsletter subscription and delivery system, starting from domain and email configuration. We will cover topics such as building a subscription system, matching unique accounts, effectively managing subscription lists, setting up open tracking, creating email templates, conducting bulk sending, and preventing bounce-back issues.\r\n\r\nWe will use the monthly COSCUP newsletter as an example. Since COSCUP no longer requires registration and allows free participation, there is a need to establish an email newsletter subscription service. During this session, we will provide a detailed explanation of why it is important to build a custom system instead of using existing online newsletter delivery services.\r\n\r\nNote: The project is currently being organized and is expected to be made publicly available before COSCUP 2023.\r\n\r\n- Technology breakdown: 60% (AWS SES, Python, Celery, RabbitMQ)\r\n- Process overview: 30% (subscription, content creation, email template design, delivery, list maintenance)\r\n- Tips and tricks: 10% (open tracking, unsubscribe handling, etc.)'}",['QH9FGM'],"['zh-tw', 'Beginner']",https://hackmd.io/@coscup/SJH7yykon,,,https://youtu.be/LF4cK-lDpfo,https://coscup.org/2023/session/AWCXJK,2023
7VMYAY,p449go,TR 213,2023-07-29 10:50:00,2023-07-29 11:20:00,中文,"{'title': 'Unveiling etcd: Architecture and Source Code Deep Dive', 'description': '在分散式計算的領域中，etcd 扮演著一個關鍵的角色，提供了一個可靠的分散式鍵值存儲系統。這個議程希望透過深入淺出的方式解析 etcd 的架構和探索其程式碼，為大家解開 etcd 的祕辛。'}","{'title': 'Unveiling etcd: Architecture and Source Code Deep Dive', 'description': 'In the landscape of distributed computing, etcd plays a pivotal role by offering a robust, distributed key-value store. This session aims to untangle the intricacies of etcd by offering a insight into its architecture and an exploration of its source code.'}",['NBAUXZ'],"['zh-tw', 'Beginner']",https://hackmd.io/@coscup/SJ7eZ1Jjh,,,https://youtu.be/V-xfO2-A410,https://coscup.org/2023/session/7VMYAY,2023
Y9ZEKH,r3wchb,TR 412-1,2023-07-29 10:50:00,2023-07-29 11:20:00,中文,"{'title': '快還要更快 - 利用 Kernel I/O Offload 機制落實高度並行且低延遲的網路服務', 'description': 'In the past few decades, event-driven architecture has become a common design paradigm for developing high-performance network servers, as it can efficiently handle concurrent requests using I/O multiplexing. However, the mitigation mechanisms for microarchitectural vulnerabilities such as Spectre and Meltdown have increased the overhead of already system call-intensive situations. Moreover, the synchronous execution blocking feature of traditional system calls makes it difficult to leverage advanced multi-core processors. To address these limitations and identify performance bottlenecks, this session will gradually analyze the evolution of the Linux I/O model and clarify the runtime of applications such as Redis and KeyDB. As a way to overcome these limitations, this session will also demonstrate the implementation of a specialized core module that improves the performance of event-driven network servers through I/O offloading. Our approach does not sacrifice high power consumption or security like kernel bypass techniques in exchange for high-performance throughput and latency. Additionally, we have conducted multiple experiments to compare our method with native systems, and the results show that our method improves bandwidth, latency, and power consumption without requiring the redesign or reimplementation of the entire application.'}","{'title': '快還要更快 - 利用 Kernel I/O Offload 機制落實高度並行且低延遲的網路服務', 'description': 'In the past few decades, event-driven architecture has become a common design paradigm for developing high-performance network servers, as it can efficiently handle concurrent requests using I/O multiplexing. However, the mitigation mechanisms for microarchitectural vulnerabilities such as Spectre and Meltdown have increased the overhead of already system call-intensive situations. Moreover, the synchronous execution blocking feature of traditional system calls makes it difficult to leverage advanced multi-core processors. To address these limitations and identify performance bottlenecks, this session will gradually analyze the evolution of the Linux I/O model and clarify the runtime of applications such as Redis and KeyDB. As a way to overcome these limitations, this session will also demonstrate the implementation of a specialized core module that improves the performance of event-driven network servers through I/O offloading. Our approach does not sacrifice high power consumption or security like kernel bypass techniques in exchange for high-performance throughput and latency. Additionally, we have conducted multiple experiments to compare our method with native systems, and the results show that our method improves bandwidth, latency, and power consumption without requiring the redesign or reimplementation of the entire application.'}",['DPJETB'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/Bk4CfJkoh,,,https://youtu.be/X1i3VaJpZXs,https://coscup.org/2023/session/Y9ZEKH,2023
NDFZTH,2xl65n,TR 511,2023-07-29 13:40:00,2023-07-29 14:10:00,中文,"{'title': 'Collaborating the PHPBrew : past, now and future', 'description': 'In the session, I will tell you the story about taking over and collaborating the PHPBrew project and how to do that. And share our project development histories.'}","{'title': 'Collaborating the PHPBrew : past, now and future', 'description': 'In the session, I will tell you the story about taking over and collaborating the PHPBrew project and how to do that. And share our project development histories.'}",['Z8FQ8V'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/By-W1yyi3,,,https://youtu.be/fmu1OLbuRHU,https://coscup.org/2023/session/NDFZTH,2023
SCCF9K,icrjbs,TR 209,2023-07-29 14:50:00,2023-07-29 15:20:00,中文,"{'title': '以社群為本體的 Podcast 經營之道', 'description': '你是否很好奇為什麼 PyCon Taiwan 要經營一個自己的 Podcast？\r\n\r\nPyCast 是由 PyCon Taiwan 志工們共同製作的 Podcast 節目，有別於 Conference 的技術演講，PyCast 節目內容透過訪談的方式分享講者的個人故事和開源之旅並探索 Python 的世界。\r\n\r\n本次將介紹 PyCast 的節目定位和獨特內容呈現方式，分享雙主持人模式以及非技術主持人如何打造精彩節目內容。同時，本場活動也將分享一集節目製作背後的工作流程，包含企劃的討論、錄音、後製、宣傳等流程。\r\n\r\n藉著這場珍貴的社群交流活動，我們也會分享 PyCast 的願景與展望，並強力徵求社群合作機會，也歡迎參與者與我們現場互動和深入了解更多資訊。'}","{'title': 'The journey of hosting a community-based podcast - PyCast', 'description': ""You may be wondering how PyCon Taiwan runs its own Podcast, and we are here to share this journey. \r\n\r\nPyCast is a podcast program produced by the volunteers from PyCon Taiwan. Unlike the technical talks at the conference, PyCast features interviews that share the speakers' personal stories, their journeys in open source, and explore the world of Python.\r\n\r\nIn this session, we will introduce the positioning and unique content of PyCast. We will also share insights on the dual-host model and how non-technical hosts create exciting program content. Additionally, the event will provide a behind-the-scenes look at the podcast production process, including planning discussions, recording, post-production, and promotion.\r\n\r\nThrough this valuable open-source communities activity, we will also share PyCast's vision and outlook, actively seek community collaboration opportunities, and encourage participants to interact with us in this session to learn more information.""}","['FBBUMV', 'EACCLN']","['zh-tw', 'Beginner']",https://hackmd.io/@coscup/S1FWVykjh,,,https://youtu.be/vhgJM_nMFgU,https://coscup.org/2023/session/SCCF9K,2023
XC7UAD,oukyin,TR 412-2,2023-07-29 10:00:00,2023-07-29 10:30:00,中文,"{'title': 'coreboot + LinuxBoot for Intel Xeon-SP Platforms Why and How', 'description': 'In this talk, I will introduce coreboot + LinuxBoot development on Intel Xeon-SP platforms. Presenting why and how for this more open source approach for the system firmware for our servers.'}","{'title': 'coreboot + LinuxBoot for Intel Xeon-SP Platforms Why and How', 'description': 'In this talk, I will introduce coreboot + LinuxBoot development on Intel Xeon-SP platforms. Presenting why and how for this more open source approach for the system firmware for our servers.'}",['EQZYE9'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/BkrzXyJi2,,,https://youtu.be/0ASEvAaJAtc,https://coscup.org/2023/session/XC7UAD,2023
NK3AGP,09zk2t,TR 214,2023-07-29 15:30:00,2023-07-29 16:00:00,中文,"{'title': '關於我從做專題到發論文這檔事', 'description': '相信各位大學生都有專題研究的經驗吧？\r\n\r\n我猜也不少人都抱持著「反正我只要能過就好，不用太認真做啦」的這種心態吧？\r\n\r\n但這樣真的好嗎🤔\r\n\r\n我覺得這樣非常可惜，因為專題研究是大學時期中難得有自己發現、思考並解決問題的機會，無論你將來是否要繼續讀研究所，這個都是你一生必須具備的能力。\r\n\r\n在這場議程中，我將會分享我從做專題研究、申請大專生研究計畫、參加比賽、寫論文、到出國參加研討會的心路歷程，希望能給正在做專題研究的大學生一點鼓勵💪\r\n\r\n我的專題研究屬於自然語言處理 (NLP)，對自然語言處理感興趣的人也歡迎來聽~\r\n\r\n專題認真做，出國不是夢！'}","{'title': '關於我從做專題到發論文這檔事', 'description': 'I believe many college students have experience with senior projects, right?\r\n\r\nAnd I guess some students think that ""I just need to pass, no need to take it too seriously.""\r\n\r\nBut is that true? 🤔\r\n\r\nIt\'s a pity because senior projects provide rare opportunities during university to discover, think, and solve problems on our own. Regardless of whether you plan to pursue a master\'s degree in the future, this is a skill you must own throughout your life.\r\n\r\nIn this session, I will share my journey from doing the senior project, applying for undergraduate research programs, participating in competitions, writing papers, to attending international conferences. I hope to encourage college students who are currently working on their senior projects. 💪\r\n\r\nMy research project belongs to the field of Natural Language Processing (NLP), so those who are interested in NLP are also welcome to join and listen!\r\n\r\nTake your senior project seriously, and going abroad easily!'}",['EECUDZ'],"['zh-tw', 'Beginner']",https://hackmd.io/@coscup/SyDXGk1o2,,,https://youtu.be/7YWae01dKgc,https://coscup.org/2023/session/NK3AGP,2023
HFU9VA,u55j6p,TR 312,2023-07-29 14:10:00,2023-07-29 14:40:00,中文,"{'title': 'Building portable and reliable applications on Google Cloud', 'description': '本議程將會介紹Google Cloud上開發應用程式常見的幾種方式，其中包含透過Dapr使應用程式能更容易在不同環境整合與移植。除此之外，會深入介紹透過Dapr來整合GCP上所提供的雲原生服務，包含Retry、Circuit breaker等特性。Dapr發展日益成熟，其對雲原生應用開發所帶來的效益也是顯而易見的，透過本議程除了可以讓開發者了解另一種雲原生開發方式與優點，更可以了解雲原生開發未來的發展趨勢。'}","{'title': 'Building portable and reliable applications on Google Cloud', 'description': '本議程將會介紹Google Cloud上開發應用程式常見的幾種方式，其中包含透過Dapr使應用程式能更容易在不同環境整合與移植。除此之外，會深入介紹透過Dapr來整合GCP上所提供的雲原生服務，包含Retry、Circuit breaker等特性。Dapr發展日益成熟，其對雲原生應用開發所帶來的效益也是顯而易見的，透過本議程除了可以讓開發者了解另一種雲原生開發方式與優點，更可以了解雲原生開發未來的發展趨勢。'}",['7WFUSK'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/ryglMy1o2,,,https://youtu.be/VaHi8PkZG-I,https://coscup.org/2023/session/HFU9VA,2023
9LYBEC,2xl65n,TR 511,2023-07-29 13:00:00,2023-07-29 13:30:00,中文,"{'title': 'TypeScript Migration', 'description': '在程式開發中，程式碼的可讀性和可維護性都是非常重要的。隨著專案的成長，程式碼的複雜度也會不斷增加，團隊成員之間的合作也會變得更加困難。為了解決這些問題，一些團隊開始採用 TypeScript 來改進他們的程式碼。在本演講中，將探討 JavaScript 專案程式碼經年累月的成長後可能遇到的問題、如何建立你的階段性拆解計畫'}","{'title': 'TypeScript Migration', 'description': '在程式開發中，程式碼的可讀性和可維護性都是非常重要的。隨著專案的成長，程式碼的複雜度也會不斷增加，團隊成員之間的合作也會變得更加困難。為了解決這些問題，一些團隊開始採用 TypeScript 來改進他們的程式碼。在本演講中，將探討 JavaScript 專案程式碼經年累月的成長後可能遇到的問題、如何建立你的階段性拆解計畫'}",['UE3YVA'],"['zh-tw', 'Advance']",https://hackmd.io/@coscup/ByjeJ1ysh,,,https://youtu.be/U3gWGa3F4S0,https://coscup.org/2023/session/9LYBEC,2023
GYSF79,hbrpi2,TR 413-1,2023-07-29 13:00:00,2023-07-29 13:30:00,English,"{'title': 'O-RAN Alliance and O-RAN Software Community', 'description': 'The 5G O-RAN project is a groundbreaking initiative to revolutionize mobile networks through open and interoperable architectures. By eliminating vendor lock-in and embracing virtualization and intelligence, the project enables modular and flexible network deployments, seamless interoperability among diverse vendors, and optimizing network performance through advanced technologies like AI and machine learning. With the potential to enhance connectivity, speed, and efficiency, the 5G O-RAN project represents a transformative step towards a future of open and intelligent mobile networks.'}","{'title': 'O-RAN Alliance and O-RAN Software Community', 'description': 'The 5G O-RAN project is a groundbreaking initiative to revolutionize mobile networks through open and interoperable architectures. By eliminating vendor lock-in and embracing virtualization and intelligence, the project enables modular and flexible network deployments, seamless interoperability among diverse vendors, and optimizing network performance through advanced technologies like AI and machine learning. With the potential to enhance connectivity, speed, and efficiency, the 5G O-RAN project represents a transformative step towards a future of open and intelligent mobile networks.'}",['EKRHSD'],"['en', 'Skilled']",https://hackmd.io/@coscup/r1-Tmykoh,,,https://youtu.be/oxI6NO2qZUc,https://coscup.org/2023/session/GYSF79,2023
NJPZFR,hbrpi2,TR 413-1,2023-07-29 14:55:00,2023-07-29 15:25:00,中文,"{'title': 'Design a Linux DPDK-based router system of your own to achieve 100G forwarding efficiency!', 'description': 'This presentation focuses on achieving high-speed packet forwarding using DPDK, SR-IOV, and Linux eBPF, while reducing resource consumption. The speaker will discuss separating the control and forwarding planes and designing a controller to handle routing and firewall functions. Topics covered include why Linux is used, how to process packets by DPDK, the control and forwarding planes, and how to verify the results. This presentation is applicable to data centers, IDCs, hosting, and edge networks.\r\n\r\n在這個議程中，你將會了解如何透過 DPDK, SR-IOV 及 Linux eBPF 實現高速的封包轉發，同時降低資源消耗。此外，也會提到如何分離控制平面及轉發平面，並設計一個控制器來處理路由及防火牆功能。議程內容包含使用 Linux 作為路由器的起源、透過 DPDK 處理封包、控制平面及轉發平面，以及如何驗證結果。'}","{'title': 'Design a Linux DPDK-based router system of your own to achieve 100G forwarding efficiency!', 'description': 'This presentation focuses on achieving high-speed packet forwarding using DPDK, SR-IOV, and Linux eBPF, while reducing resource consumption. The speaker will discuss separating the control and forwarding planes and designing a controller to handle routing and firewall functions. Topics covered include why Linux is used, how to process packets by DPDK, the control and forwarding planes, and how to verify the results. This presentation is applicable to data centers, IDCs, hosting, and edge networks.\r\n\r\n在這個議程中，你將會了解如何透過 DPDK, SR-IOV 及 Linux eBPF 實現高速的封包轉發，同時降低資源消耗。此外，也會提到如何分離控制平面及轉發平面，並設計一個控制器來處理路由及防火牆功能。議程內容包含使用 Linux 作為路由器的起源、透過 DPDK 處理封包、控制平面及轉發平面，以及如何驗證結果。'}",['7GPWDG'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/Sk3aQJksn,,,https://youtu.be/74fmxFRmvR4,https://coscup.org/2023/session/NJPZFR,2023
Q3UUYJ,u55j6p,TR 312,2023-07-30 14:40:00,2023-07-30 15:10:00,中文,"{'title': '當 Firebase 遇到 Arduino', 'description': '當你聽到 Firebase 的時候，是不是只有想到 Web 或是 Mobile 的應用？事實上，Firebase 還可以做得更多。\r\n透過應用程式把 Firebase 視為後端即服務 (Backend as a Service) 的一環，將 Firebase 的相關服務作為你應用的延伸。\r\n在這個 Session 中我們將會試著用一個 Adruino ESP32 的嵌入式環境平台，搭配 Firebase 的 Realtime Database，Firestore 等功能\r\n，簡單的打造一個雲端家電控制服務。'}","{'title': '當 Firebase 遇到 Arduino', 'description': '當你聽到 Firebase 的時候，是不是只有想到 Web 或是 Mobile 的應用？事實上，Firebase 還可以做得更多。\r\n透過應用程式把 Firebase 視為後端即服務 (Backend as a Service) 的一環，將 Firebase 的相關服務作為你應用的延伸。\r\n在這個 Session 中我們將會試著用一個 Adruino ESP32 的嵌入式環境平台，搭配 Firebase 的 Realtime Database，Firestore 等功能\r\n，簡單的打造一個雲端家電控制服務。'}",['LRLBKG'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/HJ_WGkki3,,,https://youtu.be/KYGneDRySGY,https://coscup.org/2023/session/Q3UUYJ,2023
7YBUBF,idrk8a,TR 616,2023-07-30 15:00:00,2023-07-30 15:30:00,中文,"{'title': '舊系統的華麗轉身 Apache Kafka, CDC Pipeline', 'description': '面對龐大的傳統系統，砍掉重練可能不是一個好的選項。這些系統帶來了許多挑戰，包括複雜的架構、數據同步的困難以及過去使用的主流語言所留下的遺跡。我們利用了Apache Kafka和Change Data Capture（CDC）來建立過去與現代之間的橋樑，將超過 30 年的傳統系統整合進現代技術環境。\r\n\r\n我們會分享要實踐傳統系統的現代化轉型，需要仔細考慮的架構設計、數據一致性和容錯處理等關鍵因素。'}","{'title': 'Modernizing Legacy Systems with Kafka and CDC Pipeline', 'description': 'In the face of large legacy systems, cutting and reworking may not be a good option. These systems present many challenges, including complex architectures, data synchronization difficulties, and the legacy of the dominant language used in the past. We have utilized Apache Kafka and Change Data Capture (CDC) to bridge the gap between the past and the present, integrating over 30 years of legacy systems into a modern technology environment.\r\n\r\nWe will share the key factors of architectural design, data consistency and fault tolerance that need to be carefully considered in order to modernize a legacy system.\r\n\r\nTranslated with www.DeepL.com/Translator (free version)'}",['USD9HT'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/SJqZekJj3,,,https://youtu.be/2OGlp12tZbE,https://coscup.org/2023/session/7YBUBF,2023
QYNZL9,tzawm1,TR 412-1,2023-07-30 13:00:00,2023-07-30 13:30:00,English,"{'title': 'Building an open source silicon ecosystem', 'description': ""An overview and retrospective of Google's efforts to empower semiconductor research using open source PDKs, software tools, and shared manufacturing.\r\n\r\nHackMD 共筆：https://hackmd.io/@coscup/ryuYiKQs3/edit""}","{'title': 'Building an open source silicon ecosystem', 'description': ""An overview and retrospective of Google's efforts to empower semiconductor research using open source PDKs, software tools, and shared manufacturing.""}",['VKKZCC'],"['en', 'Skilled']",,,,https://youtu.be/8uesMMQPO3w,https://coscup.org/2023/session/QYNZL9,2023
QSTFG8,ifyh1o,TR 212,2023-07-30 10:45:00,2023-07-30 11:15:00,中文,"{'title': '區塊鏈錢包的 Recovery 機制探索', 'description': '隨著數字資產的增長，私鑰以及合約錢包的安全性和恢復機制變得至關重要。我們將首先從本質探討 recovery 的機制設計，剖析以太坊私鑰和合約錢包控制權的恢復，這是確保數字資產安全的關鍵。了解這些機制的運作方式和設計原理對於選擇合適的恢復方法至關重要。\r\n\r\n接下來，我們將比較現有的幾種恢復機制，包括傳統的中心化交易所、密碼學方法、代理人控制等。我們將討論每種方法的優點和限制，以及它們如何應對不同的安全和使用情境。\r\n\r\n最後，我們將深入探討社會恢復機制，這是一種基於社會信任和分散的方法。社會恢復機制通過多個信任的社群成員來恢復對資產的控制權。我們將討論社會恢復機制的工作原理、實施方式以及相關的安全考慮因素。\r\n\r\n這場演講旨在幫助聽眾更好地了解恢復機制的設計原則和現有方法，並專注於社會恢復機制的應用和潛力。通過深入研究和討論，我們將提供觀眾對於數字資產的安全性和恢復能力有更全面的理解，並促進更有效的恢復機制的發展。'}","{'title': '區塊鏈錢包的 Recovery 機制探索', 'description': '隨著數字資產的增長，私鑰以及合約錢包的安全性和恢復機制變得至關重要。我們將首先從本質探討 recovery 的機制設計，剖析以太坊私鑰和合約錢包控制權的恢復，這是確保數字資產安全的關鍵。了解這些機制的運作方式和設計原理對於選擇合適的恢復方法至關重要。\r\n\r\n接下來，我們將比較現有的幾種恢復機制，包括傳統的中心化交易所、密碼學方法、代理人控制等。我們將討論每種方法的優點和限制，以及它們如何應對不同的安全和使用情境。\r\n\r\n最後，我們將深入探討社會恢復機制，這是一種基於社會信任和分散的方法。社會恢復機制通過多個信任的社群成員來恢復對資產的控制權。我們將討論社會恢復機制的工作原理、實施方式以及相關的安全考慮因素。\r\n\r\n這場演講旨在幫助聽眾更好地了解恢復機制的設計原則和現有方法，並專注於社會恢復機制的應用和潛力。通過深入研究和討論，我們將提供觀眾對於數字資產的安全性和恢復能力有更全面的理解，並促進更有效的恢復機制的發展。'}",['MAUU9U'],"['zh-tw', 'Skilled']",https://hackmd.io/@coscup/B1rrZkki3,,,https://youtu.be/gwvjnCupU3o,https://coscup.org/2023/session/QSTFG8,2023
