id,avatar,zh,en,year,unique_id
AZWKMC,https://pretalx.coscup.org/media/avatars/photo_2023-06-24_22.06.13_PoQ15Ja.jpeg,"{'name': 'Aayush Gupta', 'bio': 'Aayush Gupta (he/him), Android Developer and Developer Relations, is a self-taught developer, working on FOSS and various communities, prominently XDA Developers, for the past few years. He holds multiple titles in numerous communities, both personal and professional. Working remotely from Bhilai, India, he actively contributes to developing Android-related projects.'}","{'name': 'Aayush Gupta', 'bio': 'Aayush Gupta (he/him), Android Developer and Developer Relations, is a self-taught developer, working on FOSS and various communities, prominently XDA Developers, for the past few years. He holds multiple titles in numerous communities, both personal and professional. Working remotely from Bhilai, India, he actively contributes to developing Android-related projects.'}",2024,AZWKMC
BDKCQQ,https://www.gravatar.com/avatar/07633a21800e24add70efcb4c0d3243e?s=1024&d=identicon&r=g,"{'name': '王佑中', 'bio': '從 1992 年開始參與開放原始碼運動。開發 Linux 上第一套中文的終端機及相關的中文化套件。隨後至 UC Irvine 攻讀博士。參與 real-time Linux 的開發。過去二十年多半從事嵌入式系統的開發工作。目前任教長庚大學人工智慧學系，為長庚 AI 中心副主任。'}","{'name': '王佑中', 'bio': '從 1992 年開始參與開放原始碼運動。開發 Linux 上第一套中文的終端機及相關的中文化套件。隨後至 UC Irvine 攻讀博士。參與 real-time Linux 的開發。過去二十年多半從事嵌入式系統的開發工作。目前任教長庚大學人工智慧學系，為長庚 AI 中心副主任。'}",2024,BDKCQQ
7XPN3J,https://pretalx.coscup.org/media/avatars/mypic_20170525_biqExpJ.jpg,"{'name': 'Ratchanan Srirattanamet', 'bio': 'Ratchanan Srirattanamet is an open source developer, focusing on system development. He has been involved in the development of Ubuntu Touch since 2016, and is now one of the maintainer of Ubuntu Touch in UBports community. He is also interested in web development, system administration, and software licensing.'}","{'name': 'Ratchanan Srirattanamet', 'bio': 'Ratchanan Srirattanamet is an open source developer, focusing on system development. He has been involved in the development of Ubuntu Touch since 2016, and is now one of the maintainer of Ubuntu Touch in UBports community. He is also interested in web development, system administration, and software licensing.'}",2024,7XPN3J
YDNT7X,https://pretalx.coscup.org/media/avatars/PXL_20230331_150742119_JwXPXnC.jpg,"{'name': '林祥瑞 (Lin, Hsiang-Jui)', 'bio': '臺大資工博士生，主要研究車聯網及機器人自動化技術，對深度學習、資訊安全、分散式系統亦有涉獵。也是長期貢獻開源軟體的技術愛好者，主要活躍在 Rust 語言及機器學習相關社群。'}","{'name': '林祥瑞 (Lin, Hsiang-Jui)', 'bio': '臺大資工博士生，主要研究車聯網及機器人自動化技術，對深度學習、資訊安全、分散式系統亦有涉獵。也是長期貢獻開源軟體的技術愛好者，主要活躍在 Rust 語言及機器學習相關社群。'}",2024,YDNT7X
QZACUD,https://pretalx.coscup.org/media/avatars/365307585_2824901980985782_3354305108498222861_n_XSso2Ex.jpg,"{'name': 'scc', 'bio': 'A senior R&D at TeamT5.\r\nI am a modern C++, open source, and open data enthusiast.'}","{'name': 'scc', 'bio': 'A senior R&D at TeamT5.\r\nI am a modern C++, open source, and open data enthusiast.'}",2024,QZACUD
AHHZMD,https://pretalx.coscup.org/media/avatars/feyeandal_headshot_0ZWJrvs.jpg,"{'name': 'Feye Andal', 'bio': 'Feye Andal has been an active volunteer with OpenStreetMap-Philippines since 2013. Through her extensive involvement with OSM, she has honed her expertise in teaching diverse stakeholders how to effectively use OpenStreetMap and other open mapping tools, which is vital in advancing geographic information accessibility. Recognized for her leadership and expertise, Feye established a local YouthMappers chapter in the Philippines and has been serving as a Regional Ambassador of YouthMappers since 2020. She provides technical support to the chapters in this capacity, fostering collaboration and knowledge exchange among aspiring mappers.'}","{'name': 'Feye Andal', 'bio': 'Feye Andal has been an active volunteer with OpenStreetMap-Philippines since 2013. Through her extensive involvement with OSM, she has honed her expertise in teaching diverse stakeholders how to effectively use OpenStreetMap and other open mapping tools, which is vital in advancing geographic information accessibility. Recognized for her leadership and expertise, Feye established a local YouthMappers chapter in the Philippines and has been serving as a Regional Ambassador of YouthMappers since 2020. She provides technical support to the chapters in this capacity, fostering collaboration and knowledge exchange among aspiring mappers.'}",2024,AHHZMD
CWZLAS,https://www.gravatar.com/avatar/65701955053f0506a790cd488d8645f2?s=1024&d=identicon&r=g,"{'name': '鍾明達', 'bio': '一位系統開發的工程師'}","{'name': '鍾明達', 'bio': '一位系統開發的工程師'}",2024,CWZLAS
CB9ATC,https://pretalx.coscup.org/media/avatars/145156090_5340331169318002_5007028364446838845_n_u15Opk5_up0yzk5.jpeg,"{'name': '孫菖鴻', 'bio': '我是Eagle(老鷹），是一個PHP與PostgreSQL 的使用者，喜歡分享與研究PostgreSQL的技術。'}","{'name': '孫菖鴻', 'bio': '我是Eagle(老鷹），是一個PHP與PostgreSQL 的使用者，喜歡分享與研究PostgreSQL的技術。'}",2024,CB9ATC
LPWBDH,https://pretalx.coscup.org/media/avatars/arale_aFEeuz9.jpg,"{'name': '張友謙', 'bio': '已經在Coscup講PG很多次了.'}","{'name': '張友謙', 'bio': '已經在Coscup講PG很多次了.'}",2024,LPWBDH
E7FZYX,https://pretalx.coscup.org/media/avatars/avatar_FVtrHPZ.png,"{'name': '劉義瑋 Blueswen', 'bio': '目前擔任 DevOps Engineer，樂於分享與交流技術。喜歡的領域包括 Web Application、DevOps、Observability、Cloud Native 與 Developer Experience。\r\n\r\nGitHub: https://github.com/blueswen'}","{'name': '劉義瑋 Blueswen', 'bio': 'Currently serving as a DevOps Engineer with a passion for sharing and exchanging technical knowledge. Interested in Web Applications, DevOps, Observability, Cloud Native, and Developer Experience.\r\n\r\nGitHub: https://github.com/blueswen'}",2024,E7FZYX
RYWZJ9,https://pretalx.coscup.org/media/avatars/avatar_x7oV99M.png,"{'name': 'Mac Taylor', 'bio': ""Mac is a member of the COSCUP 2024 program team, primarily responsible for building international community connections, international speakers swap programs and assisting international participants with visa applications. My main profession is a Full-stack Engineer, Over the past year, I've worked with Go, Java, and Rust.""}","{'name': 'Mac Taylor', 'bio': ""Mac is a member of the COSCUP 2024 program team, primarily responsible for building international community connections, international speakers swap programs and assisting international participants with visa applications. My main profession is a Full-stack Engineer, Over the past year, I've worked with Go, Java, and Rust.""}",2024,RYWZJ9
SKHBCH,https://pretalx.coscup.org/media/avatars/A2001010284676_uZcqZ9Y.jpg,"{'name': 'Ching Kuo', 'bio': 'Ching Kuo shares his passion for technology as a co-finder and co-organizer of the Cloud Native Taiwan User Group. He enjoys contributing to various CNCF/OpenInfra related projects, including but not limited to OpenStack, kops, and the cluster-api OpenStack provider.\r\n\r\nIn his current role at Mirantis, he takes pride in offering assistance to end customers, aiding them with their Kubernetes and OpenStack needs.'}","{'name': 'Ching Kuo', 'bio': 'Ching Kuo shares his passion for technology as a co-finder and co-organizer of the Cloud Native Taiwan User Group. He enjoys contributing to various CNCF/OpenInfra related projects, including but not limited to OpenStack, kops, and the cluster-api OpenStack provider.\r\n\r\nIn his current role at Mirantis, he takes pride in offering assistance to end customers, aiding them with their Kubernetes and OpenStack needs.'}",2024,SKHBCH
NHB7RQ,https://pretalx.coscup.org/media/avatars/20041109kumicho_rect_ulylL3H.png,"{'name': 'Taro Matsuzawa', 'bio': 'GIS Engineer from Georepublic\r\n- Sub president of Japan Unix Society\r\n- Director of OpenStreetMap Foundation Japan\r\n- Director of OSGeo Japan'}","{'name': 'Taro Matsuzawa', 'bio': 'GIS Engineer from Georepublic\r\n- Sub president of Japan Unix Society\r\n- Director of OpenStreetMap Foundation Japan\r\n- Director of OSGeo Japan'}",2024,NHB7RQ
N9LZVC,https://www.gravatar.com/avatar/1f5ecf552daaa62761ffa0f2f4851726?s=1024&d=identicon&r=g,"{'name': 'Lucien C.H. Lin 林誠夏', 'bio': '林誠夏 (Lucien Lin) ，網路暱稱為 “Lucien” 或 “lucien.cc”，知識背景為科技法律，05-16年間任職於中央研究院從事公眾授權模式的研究，14-16年擔任台灣創用CC計畫法律項目主持人。近年的研究成果包括：協助歐洲自由軟體基金會，擔任自由開源軟體法律參考書台灣專章的編撰作者、參與國家發展委員會就「政府資料開放授權條款」第一版本的討論與編撰，並應各界參與者之諮詢，回應與釐清Open Source、Open Data，以及CC授權等智慧財產權及公眾授權應用問題。目前於鈞理知識產權事務所擔任法制顧問，撥付工作之餘的心力營建國內開源授權知識的分享網絡(Open Source Legal Network, Taiwan)。'}","{'name': 'Lucien C.H. Lin 林誠夏', 'bio': 'Lucien Lin (林誠夏), also known as ""Lucien"" or ""lucien.cc"" online, has a background in technology law. From 2005 to 2016, he worked at the Academia Sinica, conducting research on public licensing models. From 2014 to 2016, he served as the Legal Lead for the Creative Commons Taiwan project. His recent research achievements include assisting the Free Software Foundation Europe as a contributing author for the Taiwanese chapter of their legal reference book on Free and Open Source Software. He also participated in discussions and contributed to the drafting of the first version of the ""Taiwan Open Government Data License"" by the National Development Council, providing consultation and clarification on issues related to Open Source, Open Data, and CC licensing, as well as intellectual property and public licensing applications. Currently, he serves as a legal advisor at Gemly International Patent & Trademark Office and the Open Culture Foundation, while devoting efforts to establish a domestic network for sharing knowledge on Open Source licensing, known as the Open Source Legal Network, Taiwan.'}",2024,N9LZVC
JBMTJ8,https://pretalx.coscup.org/media/avatars/TAI_6471_T7W4N9F.JPG,"{'name': 'Kuan-Wei Chiu', 'bio': ""In his academic journey, Kuan-Wei Chiu has dedicated himself to contributing to the Linux Kernel, and actively participating in the development of the RISC-V simulator rv32emu. Currently pursuing a computer science master's degree, his focus lies in enhancing both the functionality and performance of these critical software components.""}","{'name': 'Kuan-Wei Chiu', 'bio': ""In his academic journey, Kuan-Wei Chiu has dedicated himself to contributing to the Linux Kernel, and actively participating in the development of the RISC-V simulator rv32emu. Currently pursuing a computer science master's degree, his focus lies in enhancing both the functionality and performance of these critical software components.""}",2024,JBMTJ8
3GHM83,https://www.gravatar.com/avatar/8d21bd5a042b6b4a16c7b98c19445ea3?s=1024&d=identicon&r=g,"{'name': 'Blocka', 'bio': '-'}","{'name': 'Blocka', 'bio': '-'}",2024,3GHM83
U8BDDZ,https://pretalx.coscup.org/media/avatars/debuggingfuture_logo_HCe7q8K.png,"{'name': 'Vincent Lau', 'bio': '12yr+ experienced Tech Lead in Animoca and other Web3 venture studios\r\nex-EdTech startup Founder'}","{'name': 'Vincent Lau', 'bio': 'Speaker has also given a talk in FOSSAsia 2024 on a similar topic. ""How Web3 can help crowdsourcing translations for OSS""\r\nhttps://eventyay.com/e/55d2a466/session/9182\r\n\r\n\r\nPrevious 5mins Live Demo video at ETHGlobal can be found here at 21:46 \r\nhttps://www.youtube.com/live/2GDQIE3nG_Q?si=sVRwDxWQ6DC3oO-o&t=1306\r\n\r\nThe speaker is also an organizer and speaker of web3dev.community (https://web3dev.community/), a Singapore based web3 community'}",2024,U8BDDZ
ZRFHUK,https://pretalx.coscup.org/media/avatars/IMG_5093_mt4QJmr.jpeg,"{'name': 'Raphanus Lo', 'bio': 'Senior system and backend developer, interested on lower level system behavior.\r\n\r\n@coldturnip@g0v.social\r\nhttps://rfns.io/about'}","{'name': 'Raphanus Lo', 'bio': '(TBD)'}",2024,ZRFHUK
